URL,Date,Price,productName
https://placasdevideo.com/placa-de-video/kabum/amd-radeon-rx-580-8gb-gddr5-256bits-rage-x-rx580-8gb-gddr5,2024-10-07T08:00:32.000Z,832.99, Radeon RX 580
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-10-14T13:20:06.369Z,3699.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-10-16T02:15:05.287Z,3699.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-10-16T04:30:06.394Z,3699.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-10-19T16:30:07.071Z,3699.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-10-28T14:15:04.970Z,3699.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-10-28T17:00:06.449Z,3699.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-10-29T08:00:05.684Z,3699.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-11-01T12:05:05.904Z,3699.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-11-03T06:40:05.259Z,3699.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-11-03T22:10:06.413Z,3699.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-11-05T11:00:33.785Z,3699.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-11-09T06:44:51.444Z,3699.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-11-09T21:45:54.684Z,3699.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-11-10T11:49:17.039Z,3699.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-11-12T22:45:07.989Z,3899.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-11-14T10:15:05.383Z,3899.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-11-22T07:36:03.366Z,3899.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-11-26T03:29:03.708Z,3899.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-12-08T13:50:08.799Z,3799.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-12-13T03:00:55.594Z,3799.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-12-13T06:50:29.892Z,3799.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-12-13T19:00:57.305Z,3799.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-12-13T21:55:30.897Z,3799.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-12-14T03:00:47.888Z,3799.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-12-14T06:50:30.167Z,3799.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-12-14T12:50:31.827Z,3699.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-12-14T15:50:33.385Z,3699.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-12-14T20:40:06.871Z,3599.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-12-21T03:30:11.547Z,3599.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-12-21T16:20:09.859Z,3599.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-12-24T13:50:11.968Z,3599.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2021-12-28T16:30:11.113Z,3599.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-01-07T14:30:16.821Z,3599.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-01-28T11:10:06.914Z,3599.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-02-19T11:50:05.854Z,3399.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-02-21T11:50:08.562Z,3399.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-02-22T07:50:05.605Z,3299.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-02-22T13:50:07.467Z,3249.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-02-23T02:00:07.883Z,3249.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-02-24T07:50:05.808Z,3249.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-03-17T20:55:04.614Z,3149.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-03-28T07:20:05.667Z,3149.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-04-02T07:30:07.482Z,3149.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-04-11T05:32:25.410Z,3149.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-04-11T17:11:36.312Z,3149.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-04-26T22:35:55.755Z,3499.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-05-02T19:30:33.222Z,2899.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-05-07T14:41:53.224Z,2899.9, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-11-19T01:51:55.882Z,2299.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-11-23T21:13:06.986Z,1799.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-11-24T15:45:02.890Z,1708.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-11-29T05:39:02.832Z,1708.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-11-29T14:26:11.805Z,1799.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-12-08T19:43:55.840Z,2099.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2022-12-30T18:28:06.322Z,2207.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2023-04-09T23:15:25.255Z,1999.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2023-04-28T23:19:46.095Z,1889.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2023-08-23T11:01:14.778Z,1499.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2023-08-23T11:11:29.010Z,1889.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2023-10-27T13:10:52.269Z,2008.05, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2023-11-04T02:20:04.101Z,1279.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2023-11-24T17:10:04.129Z,1199.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2024-01-25T13:40:12.423Z,2020.46, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2024-01-26T12:50:12.879Z,2059.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2024-05-27T03:27:43.440Z,2154.1, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2024-06-24T18:00:08.000Z,1756.75, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2024-07-15T13:45:05.000Z,1860.09, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2024-07-15T14:45:09.000Z,1756.75, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2024-07-17T11:15:08.000Z,1756.76, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2024-07-28T21:45:10.000Z,1756.75, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2024-07-30T18:30:10.000Z,1799.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2024-09-30T12:00:10.000Z,1398.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2024-10-01T00:15:09.000Z,1799.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2024-11-01T00:15:05.000Z,1398.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2024-11-01T07:30:06.000Z,1799.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asrock-amd-radeon-rx-6600-cld-8g-8gb-90-ga2rzz-00uanf,2024-11-16T12:30:08.000Z,1398.99, Radeon RX 6600
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asus-dual-radeon-rx-7700xt-oc-edition-12gb-gddr6-192-bits-90yv0jz0-m0na00,2024-09-25T07:45:19.000Z,3339.99, Radeon RX 7700 XT
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asus-dual-radeon-rx-7700xt-oc-edition-12gb-gddr6-192-bits-90yv0jz0-m0na00,2024-09-25T17:15:39.000Z,3299.99, Radeon RX 7700 XT
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asus-dual-radeon-rx-7700xt-oc-edition-12gb-gddr6-192-bits-90yv0jz0-m0na00,2024-10-03T13:30:19.000Z,3288.99, Radeon RX 7700 XT
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asus-geforce-rtx-3050-dual-6gb-gddr6-96bits-90yv0k61-m0na00,2024-08-01T13:15:27.000Z,1189.9, GeForce RTX 3050 4 GB
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asus-geforce-rtx-3050-dual-6gb-gddr6-96bits-90yv0k61-m0na00,2024-08-08T13:30:31.000Z,1299.0, GeForce RTX 3050 4 GB
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asus-geforce-rtx-3050-dual-6gb-gddr6-96bits-90yv0k61-m0na00,2024-08-08T15:30:29.000Z,1252.53, GeForce RTX 3050 4 GB
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asus-geforce-rtx-3050-dual-6gb-gddr6-96bits-90yv0k61-m0na00,2024-08-08T20:00:29.000Z,1189.9, GeForce RTX 3050 4 GB
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asus-geforce-rtx-3050-dual-6gb-gddr6-96bits-90yv0k61-m0na00,2024-09-07T12:00:30.000Z,1318.13, GeForce RTX 3050 4 GB
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asus-geforce-rtx-3050-dual-6gb-gddr6-96bits-90yv0k61-m0na00,2024-09-07T18:30:26.000Z,1179.38, GeForce RTX 3050 4 GB
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asus-geforce-rtx-3050-dual-6gb-gddr6-96bits-90yv0k61-m0na00,2024-09-11T13:45:24.000Z,1399.9, GeForce RTX 3050 4 GB
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asus-geforce-rtx-3050-dual-6gb-gddr6-96bits-90yv0k61-m0na00,2024-09-11T19:00:30.000Z,1413.67, GeForce RTX 3050 4 GB
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asus-geforce-rtx-3050-dual-6gb-gddr6-96bits-90yv0k61-m0na00,2024-09-11T19:15:27.000Z,1178.4, GeForce RTX 3050 4 GB
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asus-geforce-rtx-3050-dual-6gb-gddr6-96bits-90yv0k61-m0na00,2024-09-19T19:30:28.000Z,1189.9, GeForce RTX 3050 4 GB
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asus-geforce-rtx-3050-dual-6gb-gddr6-96bits-90yv0k61-m0na00,2024-09-23T14:15:28.000Z,1178.4, GeForce RTX 3050 4 GB
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asus-geforce-rtx-3050-dual-6gb-gddr6-96bits-90yv0k61-m0na00,2024-09-23T17:45:32.000Z,1189.9, GeForce RTX 3050 4 GB
https://placasdevideo.com/placa-de-video/kabum/placa-de-video-asus-geforce-rtx-3050-dual-6gb-gddr6-96bits-90yv0k61-m0na00,2024-11-25T12:30:32.000Z,1477.67, GeForce RTX 3050 4 GB
